Id;Goal;State;Launch;Deadline
1228038165;3500;failed;19.01.2013, 02:06:35;28.02.2013, 02:06:35
1228069616;550;successful;13.03.2013, 18:13:31;12.05.2013, 18:13:31
1228077856;8000;failed;30.03.2013, 01:53:26;13.04.2013, 06:00:00
1228264420;1000;failed;05.12.2012, 12:40:31;21.12.2012, 09:00:00
1228340351;1000;failed;29.03.2013, 11:15:27;28.04.2013, 11:15:27
1228549576;10000;failed;21.03.2013, 01:05:33;11.04.2013, 00:00:00
1228612082;8000;successful;16.10.2012, 01:19:45;18.11.2012, 08:59:00
1229004595;8000;failed;08.01.2013, 00:59:06;01.02.2013, 10:59:00
1229036864;1500;successful;19.03.2013, 15:38:19;18.04.2013, 15:38:19
1229040135;2000;failed;15.12.2012, 18:46:51;14.01.2013, 18:46:51
1229081395;4500;successful;10.12.2012, 22:51:49;08.01.2013, 22:51:49
1229260409;1500;successful;06.02.2013, 05:45:40;08.03.2013, 05:45:40
1230540310;12500;successful;25.01.2013, 22:48:35;01.03.2013, 07:59:00
1230593238;2400;successful;01.11.2012, 10:04:03;01.12.2012, 11:04:03
1230740932;31000;failed;24.10.2012, 00:05:22;03.12.2012, 01:05:22
1230810354;10000;failed;24.01.2013, 20:20:56;23.02.2013, 20:20:56
1231054875;16000;failed;30.10.2012, 17:07:29;01.12.2012, 05:00:00
1231064446;600;successful;08.04.2013, 23:59:17;08.05.2013, 23:59:17
1231100030;10000;successful;02.11.2012, 22:00:04;03.12.2012, 07:59:00
1231353499;240;successful;01.05.2013, 04:36:28;10.05.2013, 20:48:00
1231370781;37500;failed;02.04.2013, 19:04:55;02.05.2013, 19:04:55
1231405451;45000;failed;07.01.2013, 00:09:21;21.02.2013, 00:09:21
1231573185;2500;successful;04.01.2013, 05:33:58;01.03.2013, 08:00:00
1231629218;2500;failed;29.12.2012, 06:20:05;28.01.2013, 06:20:05
1231647628;5000;failed;19.10.2012, 02:13:18;18.11.2012, 03:13:18
1231696202;10000;failed;02.02.2013, 04:12:13;04.03.2013, 04:12:13
1231862866;1800;successful;15.04.2013, 23:17:46;08.05.2013, 04:00:00
1231877515;13900;failed;21.11.2012, 19:03:11;21.12.2012, 19:03:11
1231905057;2000;failed;08.01.2013, 20:23:36;06.03.2013, 09:00:00
1231966585;5000;successful;19.11.2012, 21:12:05;19.12.2012, 21:12:05
1232094348;2000;successful;06.12.2012, 01:30:56;20.01.2013, 01:30:56
1232179814;2500;successful;30.04.2013, 04:02:51;11.05.2013, 00:00:00
1232237563;1880;successful;08.12.2012, 21:11:09;29.12.2012, 21:11:09
1232323585;3000;failed;06.02.2013, 00:34:13;26.02.2013, 00:34:13
1232374152;8000;successful;08.02.2013, 03:57:20;04.03.2013, 11:00:00
1232557429;2000;failed;18.12.2012, 21:04:10;18.01.2013, 20:00:00
1232587255;31250;failed;23.02.2013, 01:59:07;09.04.2013, 00:59:07
1232593401;5000;successful;15.12.2012, 01:38:14;13.02.2013, 01:38:14
1232768824;2200;failed;15.04.2013, 10:52:50;07.05.2013, 10:52:50
1233140976;1750;successful;27.11.2012, 04:50:37;01.01.2013, 20:12:00
1233263463;3640;successful;30.03.2013, 13:10:03;01.05.2013, 11:00:00
1233471995;10000;failed;23.09.2012, 06:13:03;19.11.2012, 03:26:00
1233537407;4000;successful;21.03.2013, 01:31:02;22.04.2013, 06:58:00
1233574326;1501;successful;28.10.2012, 00:44:36;27.11.2012, 00:44:36
1233769739;30000;failed;18.10.2012, 02:42:12;17.11.2012, 21:49:00
1233780206;8000;failed;11.10.2012, 23:27:35;11.11.2012, 00:27:35
1233939206;8000;failed;05.02.2013, 23:24:35;07.03.2013, 23:24:35
1233991264;3500;successful;07.01.2013, 21:57:10;09.02.2013, 10:00:00
1234025575;55000;failed;11.03.2013, 19:52:42;10.04.2013, 19:52:42
1234241485;1000;successful;13.12.2012, 17:45:56;12.01.2013, 17:45:56
1234638186;20000;successful;03.10.2012, 22:31:06;02.12.2012, 23:31:06
1234868466;11000;failed;13.03.2013, 01:37:08;12.04.2013, 01:37:08
1234908193;13500;successful;19.04.2013, 19:09:53;19.05.2013, 19:09:53
1235117039;1500;successful;02.04.2013, 22:00:45;02.05.2013, 22:00:45
1235221109;1000;successful;29.03.2013, 04:33:50;01.05.2013, 06:30:00
1235382680;1600;successful;28.03.2013, 19:37:10;27.04.2013, 19:37:10
1235588210;300000;failed;22.10.2012, 19:17:55;21.12.2012, 20:17:55
1235961841;8000;failed;04.02.2013, 23:01:56;06.03.2013, 23:01:56
1235964192;2000;successful;15.01.2013, 20:40:39;16.03.2013, 20:40:39
1236271158;10000;failed;05.01.2013, 04:27:59;04.02.2013, 04:27:59
1236336371;2620;successful;08.04.2013, 23:25:16;14.05.2013, 03:54:00
1236661243;7000;failed;25.10.2012, 08:21:45;24.11.2012, 08:21:45
1236762886;8000;failed;22.03.2013, 05:38:58;21.04.2013, 05:38:58
1236943425;2000;successful;05.02.2013, 03:47:36;09.03.2013, 03:47:36
1237279602;15000;successful;14.11.2012, 20:00:11;19.12.2012, 20:01:00
1237430198;10000;successful;07.01.2013, 08:24:53;06.02.2013, 08:24:53
1237482857;20000;successful;08.04.2013, 19:56:38;08.05.2013, 19:56:38
1237626375;1000;successful;22.10.2012, 19:10:31;21.11.2012, 20:10:31
1237894937;5000;failed;26.02.2013, 01:59:49;28.03.2013, 01:59:49
1237998344;4000;failed;16.04.2013, 03:04:17;16.05.2013, 03:04:17
1238059141;11500;successful;29.01.2013, 23:18:34;19.02.2013, 23:18:34
1238144237;1900;failed;30.01.2013, 23:02:15;01.03.2013, 23:02:15
1238213546;1500;successful;28.03.2013, 19:02:00;27.04.2013, 19:02:00
1238219779;30000;successful;10.04.2013, 21:34:37;10.05.2013, 21:34:37
1238297425;2000;successful;25.03.2013, 17:56:41;24.04.2013, 17:56:41
1238426961;4000;failed;10.10.2012, 01:43:02;19.11.2012, 02:43:02
1238580874;2500;failed;13.02.2013, 02:24:11;15.03.2013, 01:24:11
1238582157;400000;successful;27.03.2013, 19:11:26;26.04.2013, 19:11:26
1238611467;1800;successful;21.03.2013, 22:12:19;21.04.2013, 06:59:00
1238999376;550;failed;19.04.2013, 16:33:56;19.05.2013, 16:33:56
1239020876;5000;failed;08.03.2013, 19:16:52;07.04.2013, 18:16:52
1239052939;10000;failed;03.12.2012, 03:42:19;02.01.2013, 03:42:19
1239337283;200;successful;10.04.2013, 21:45:19;09.05.2013, 21:45:19
1239484830;11000;successful;23.03.2013, 00:08:03;22.04.2013, 00:08:03
1239520461;1250;successful;23.03.2013, 01:29:55;12.05.2013, 01:29:55
1239752249;2000;successful;01.01.2013, 00:27:50;31.01.2013, 23:00:00
1239937399;10000;failed;01.11.2012, 18:46:41;05.12.2012, 19:46:41
1240378899;15000;failed;19.03.2013, 23:17:59;18.04.2013, 23:17:59
1240491927;7950;failed;01.03.2013, 18:41:21;31.03.2013, 17:41:21
1240511064;25000;successful;05.12.2012, 15:27:28;24.12.2012, 22:59:00
1240528884;200;failed;26.01.2013, 13:46:21;16.02.2013, 01:14:00
1240529666;100000;failed;30.11.2012, 23:06:31;07.01.2013, 02:00:00
1240561939;25000;successful;25.01.2013, 19:35:32;24.02.2013, 19:35:32
1240564061;6000;failed;30.01.2013, 23:57:53;17.02.2013, 02:00:00
1241105940;1500;successful;13.11.2012, 23:45:10;09.12.2012, 10:59:00
1241225201;4000;failed;26.10.2012, 00:31:55;30.11.2012, 21:32:00
1241315601;10000;failed;29.10.2012, 21:05:31;28.11.2012, 22:05:31
1241383071;3000;successful;19.11.2012, 18:35:01;19.12.2012, 18:35:01
1241448339;45000;failed;27.10.2012, 04:58:52;26.12.2012, 05:58:52
1241822693;10000;successful;12.03.2013, 12:18:59;21.04.2013, 09:59:00
1242252690;1000;failed;10.12.2012, 22:46:52;09.01.2013, 22:46:52
1242316079;2500;successful;02.02.2013, 01:15:21;19.03.2013, 00:15:21
1242482740;7500;successful;31.01.2013, 20:40:28;05.03.2013, 08:00:00
1242522074;60000;failed;19.10.2012, 20:51:38;18.11.2012, 21:51:38
1242647216;2000;successful;05.11.2012, 16:11:39;16.12.2012, 16:43:00
1243164223;25000;failed;15.03.2013, 03:24:46;29.04.2013, 03:24:46
1243174228;3000;failed;30.01.2013, 02:52:53;21.02.2013, 18:35:00
1243184805;2500;failed;29.01.2013, 04:46:19;15.03.2013, 03:46:19
1243285648;4500;failed;16.10.2012, 23:52:53;16.11.2012, 00:52:53
1243340531;500;successful;01.12.2012, 17:44:15;22.12.2012, 17:44:15
1243601377;3000;successful;16.04.2013, 23:16:54;16.05.2013, 06:59:00
1243696246;24000;failed;10.04.2013, 22:00:25;13.05.2013, 09:59:00
1243894376;5000;successful;15.04.2013, 16:04:03;14.05.2013, 06:00:00
1243910643;2500;successful;24.01.2013, 22:09:17;25.03.2013, 22:09:17
1244318172;30000;successful;09.02.2013, 18:58:08;11.03.2013, 17:58:08
1244379994;3000;successful;23.10.2012, 00:42:29;17.11.2012, 20:00:00
1244675385;7000;failed;31.03.2013, 04:30:22;30.04.2013, 04:30:22
1244819500;1000;failed;06.12.2012, 01:29:52;20.12.2012, 01:29:52
1245419570;10000;failed;20.02.2013, 11:47:39;22.03.2013, 10:47:39
1245723933;2000;successful;02.02.2013, 02:24:22;04.03.2013, 02:24:22
1245920026;15000;successful;12.02.2013, 06:22:17;17.03.2013, 05:22:17
1246372228;10000;successful;27.03.2013, 03:31:33;06.05.2013, 09:59:00
1246761445;5000;failed;09.01.2013, 01:31:40;08.02.2013, 01:31:40
1246782554;5000;successful;10.01.2013, 06:00:13;25.01.2013, 06:00:13
1246865618;7500;failed;26.03.2013, 07:34:02;27.04.2013, 07:34:02
1246869207;25000;failed;15.03.2013, 07:00:07;22.04.2013, 06:59:00
1246898741;3000;failed;07.12.2012, 03:21:00;06.01.2013, 03:21:00
1247069306;5000;successful;21.02.2013, 03:32:07;07.04.2013, 02:32:07
1247306035;20000;failed;20.02.2013, 05:40:10;06.04.2013, 04:40:10
1247459858;400;failed;28.03.2013, 02:22:42;17.04.2013, 02:22:42
1247580316;2500;failed;06.12.2012, 10:21:52;05.01.2013, 10:21:52
1247928312;20000;failed;19.04.2013, 05:25:34;19.05.2013, 05:25:34
1248043589;9000;successful;03.11.2012, 04:09:30;03.12.2012, 08:00:00
1248218386;8500;successful;14.04.2013, 17:47:57;19.05.2013, 22:00:00
1248729847;20000;failed;09.01.2013, 20:08:03;08.02.2013, 20:08:03
1248761119;1000;successful;11.01.2013, 22:50:22;26.01.2013, 22:50:22
1248844214;4500;successful;01.12.2012, 21:58:14;31.12.2012, 21:58:14
1248885351;30000;successful;26.02.2013, 04:15:36;28.03.2013, 03:15:36
1248909626;5000;successful;06.11.2012, 07:59:55;06.12.2012, 07:59:55
1248966936;800;failed;04.01.2013, 17:02:30;03.02.2013, 17:02:30
1249016712;1500;successful;03.04.2013, 14:42:22;03.05.2013, 14:42:22
1249038290;6000;failed;17.04.2013, 01:36:01;17.05.2013, 01:36:01
1249066470;500;successful;26.03.2013, 07:38:14;25.04.2013, 07:38:14
1249192697;10000;successful;26.10.2012, 17:59:42;25.11.2012, 18:59:42
1249322583;30000;failed;09.02.2013, 04:12:26;10.04.2013, 03:12:26
1249542524;10000;failed;22.11.2012, 03:59:57;28.12.2012, 07:00:00
1249558772;2500;failed;15.01.2013, 18:53:13;24.02.2013, 18:53:13
1249602672;8000;successful;13.12.2012, 05:36:31;07.02.2013, 06:00:00
1249716462;55000;failed;19.03.2013, 20:01:21;03.05.2013, 20:01:21
1249870481;1500;successful;28.03.2013, 19:14:49;27.04.2013, 19:14:49
1250278576;8000;failed;28.03.2013, 00:49:09;12.05.2013, 00:49:09
1250614205;15000;failed;12.02.2013, 15:08:23;12.03.2013, 02:00:00
1250965126;10000;successful;14.01.2013, 23:16:41;15.02.2013, 04:33:00
1251091831;5000;failed;25.01.2013, 07:32:33;18.02.2013, 11:00:00
1251398173;4000;successful;22.11.2012, 01:13:45;22.12.2012, 01:13:45
1251457545;1000;failed;07.02.2013, 22:43:39;22.02.2013, 22:43:39
1252273698;6000;failed;05.11.2012, 23:13:08;05.12.2012, 23:13:08
1252499464;950;failed;21.09.2012, 21:44:46;21.10.2012, 21:44:46
1252500734;1000;failed;10.04.2013, 22:23:53;10.05.2013, 22:23:53
1252530818;60000;failed;15.03.2013, 17:00:34;05.05.2013, 14:07:00
1252586824;1000;successful;06.12.2012, 18:58:25;20.01.2013, 18:58:25
1252765059;77000;failed;04.01.2013, 20:53:49;06.02.2013, 20:58:00
1253011699;1130;successful;25.03.2013, 05:43:40;24.04.2013, 05:43:40
1253278990;1300;successful;22.04.2013, 20:00:17;21.05.2013, 02:59:00
1253290303;1750;failed;27.03.2013, 21:08:47;10.05.2013, 15:00:00
1253360164;3000;failed;02.02.2013, 06:12:31;08.03.2013, 06:00:00
1253402206;20000;successful;25.01.2013, 11:41:18;24.02.2013, 11:41:18
1253546983;100000;successful;10.10.2012, 03:08:29;17.11.2012, 11:00:00
1253552714;2000;successful;20.12.2012, 11:42:46;09.01.2013, 10:00:00
1253751974;3000;successful;15.11.2012, 16:53:26;17.12.2012, 07:59:00
1253794819;4500;successful;06.12.2012, 13:46:30;07.01.2013, 11:00:00
1254002234;3750;failed;30.03.2013, 09:38:31;20.04.2013, 09:38:31
1254005958;40000;failed;09.03.2013, 01:20:03;23.04.2013, 00:20:03
1254101483;6500;successful;04.12.2012, 20:57:05;03.01.2013, 20:57:05
1254138205;5000;failed;07.02.2013, 20:39:56;24.03.2013, 19:39:56
1254482492;10000;failed;04.04.2013, 01:00:10;15.05.2013, 23:59:00
1254740116;2500;successful;01.01.2013, 08:21:46;02.02.2013, 08:00:00
1254996096;5000;failed;04.04.2013, 18:55:14;04.05.2013, 18:55:14
1255203674;2500;successful;18.10.2012, 02:48:23;17.12.2012, 03:48:23
1255254664;5000;failed;20.02.2013, 01:55:21;22.03.2013, 00:55:21
1255279608;20000;successful;20.03.2013, 23:35:12;19.04.2013, 23:35:12
1255372829;1200;successful;02.11.2012, 07:19:47;02.12.2012, 08:19:47
1255607421;300;failed;09.04.2013, 22:35:46;09.05.2013, 22:35:46
1255725898;20000;failed;24.10.2012, 22:21:35;23.11.2012, 23:21:35
1255740810;150;successful;19.03.2013, 12:10:45;13.04.2013, 01:59:00
1255868271;1200;successful;30.11.2012, 04:33:45;16.12.2012, 10:59:00
1255970801;3985;failed;10.04.2013, 23:58:43;10.05.2013, 23:58:43
1256009551;10222;successful;19.02.2013, 16:06:43;21.03.2013, 15:06:43
1256463710;650;successful;09.04.2013, 03:11:46;09.05.2013, 03:11:46
1256794494;7500;successful;21.04.2013, 21:11:41;01.05.2013, 09:59:00
1257010101;35999;successful;12.02.2013, 21:51:01;05.03.2013, 22:15:00
1257131528;39000;successful;11.12.2012, 07:47:29;10.01.2013, 07:47:29
1257294059;4000;successful;06.11.2012, 06:16:27;27.11.2012, 06:16:27
1257378233;5000;failed;13.11.2012, 04:36:40;15.12.2012, 11:00:00
1257539855;3400;successful;19.02.2013, 18:37:31;21.03.2013, 17:37:31
1257597746;3600;successful;08.02.2013, 03:05:45;12.03.2013, 02:05:45
1257672864;16500;failed;04.01.2013, 01:44:40;13.02.2013, 01:44:40
1257820138;1500;successful;27.10.2012, 00:49:54;26.11.2012, 01:49:54
1257878815;20000;failed;16.01.2013, 20:49:16;15.02.2013, 20:49:16
1257937161;3500;successful;19.10.2012, 18:12:06;18.11.2012, 19:12:06
1258002210;11000;failed;10.04.2013, 20:15:49;08.05.2013, 22:25:00
1258096276;7000;successful;19.12.2012, 00:45:37;18.01.2013, 00:45:37
1258149637;2000;failed;14.01.2013, 09:30:09;13.02.2013, 13:00:00
1258195667;2500;failed;19.03.2013, 00:38:19;18.04.2013, 00:38:19
1258282890;30000;successful;18.12.2012, 20:00:20;11.01.2013, 01:52:00
1258332788;145000;failed;28.03.2013, 23:35:54;27.04.2013, 23:35:54
1258401678;20000;successful;13.11.2012, 20:06:32;12.01.2013, 20:06:32
1259058398;6500;failed;14.04.2013, 03:38:52;14.05.2013, 03:38:52
1259199152;5000;failed;08.02.2013, 22:43:19;10.03.2013, 21:43:19
1259291328;15000;failed;08.04.2013, 21:43:02;16.05.2013, 09:35:00
1259397039;8500;successful;05.02.2013, 19:00:57;07.03.2013, 19:00:57
1259420388;28000;failed;16.12.2012, 18:31:33;01.02.2013, 02:59:00
1259558797;20000;successful;12.10.2012, 20:57:31;11.12.2012, 21:57:31
1259586223;5000;failed;23.03.2013, 14:32:06;22.04.2013, 14:32:06
1259764863;2000;failed;25.01.2013, 18:03:04;26.03.2013, 17:03:04
1259901494;850;successful;06.02.2013, 05:21:10;07.04.2013, 04:21:10
1259904399;5000;failed;21.09.2012, 15:34:19;21.10.2012, 15:34:19
1259992445;888;successful;14.11.2012, 08:00:49;05.12.2012, 08:00:00
1260153278;4000;failed;14.01.2013, 22:45:40;13.02.2013, 22:45:40
1260176944;250;failed;07.12.2012, 19:11:57;22.12.2012, 19:11:57
1260231219;8000;failed;08.02.2013, 08:12:45;10.03.2013, 08:12:45
1260258653;15000;failed;09.02.2013, 23:52:38;11.03.2013, 22:52:38
1260307013;9500;successful;20.12.2012, 12:34:39;12.01.2013, 03:33:00
1260540684;5000;successful;31.10.2012, 05:08:10;30.11.2012, 06:08:10
1260621698;15000;failed;21.09.2012, 21:18:22;21.10.2012, 21:18:22
1260658564;40000;failed;13.12.2012, 03:23:37;11.02.2013, 03:23:37
1260693922;2000;successful;27.03.2013, 21:16:38;26.04.2013, 20:16:38
1260740576;20000;failed;31.10.2012, 17:34:24;30.11.2012, 18:34:24
1260796717;20000;successful;03.01.2013, 05:08:22;17.02.2013, 05:08:22
1260857736;8000;successful;14.03.2013, 01:15:07;04.04.2013, 01:15:07
1260890478;26000;successful;05.04.2013, 19:59:01;11.05.2013, 09:00:00
1261000773;1500;failed;01.11.2012, 19:20:41;04.12.2012, 07:49:00
1261002480;3000;successful;22.09.2012, 01:37:45;22.10.2012, 01:37:45
1261232598;18000;failed;09.03.2013, 03:01:35;08.04.2013, 02:01:35
1261267836;3250;successful;14.12.2012, 08:02:29;13.01.2013, 08:02:29
1261473125;750;failed;18.12.2012, 08:32:42;31.01.2013, 20:00:00
1261565665;8000;successful;15.02.2013, 06:34:53;17.03.2013, 05:34:53
1261631302;8000;failed;05.11.2012, 20:47:43;30.11.2012, 22:56:00
1261821351;50000;failed;18.04.2013, 16:02:40;10.05.2013, 16:02:40
1261943133;5000;failed;06.11.2012, 08:26:50;26.11.2012, 08:26:50
1262011569;2650;successful;10.01.2013, 03:04:42;24.02.2013, 03:04:42
1262196599;9800;failed;22.10.2012, 23:18:47;22.11.2012, 00:18:47
1262311853;2000;failed;19.11.2012, 19:35:01;22.12.2012, 21:22:00
1262443804;1000;successful;25.03.2013, 23:40:11;13.05.2013, 21:00:00
1262479221;7500;successful;23.03.2013, 05:10:02;22.04.2013, 05:10:02
1262501018;3000;successful;21.02.2013, 21:37:58;23.03.2013, 20:37:58
1262563291;13000;failed;02.02.2013, 19:33:40;20.03.2013, 22:00:00
1262904240;2500;failed;02.02.2013, 23:51:25;16.03.2013, 06:00:00
1262925144;200;failed;01.05.2013, 01:58:53;08.05.2013, 01:58:53
1263071775;5000;failed;11.12.2012, 22:09:14;10.01.2013, 22:09:14
1263456785;15000;failed;16.02.2013, 17:12:17;18.03.2013, 16:12:17
1263626076;15000;failed;03.04.2013, 09:59:43;11.05.2013, 10:32:00
1263683631;25000;failed;02.02.2013, 20:20:59;04.03.2013, 20:20:59
1263844671;1500;successful;28.02.2013, 23:08:44;28.03.2013, 22:08:44
1263901018;829;successful;03.05.2013, 19:37:00;18.05.2013, 19:37:00
1263953580;6000;successful;21.03.2013, 14:53:09;23.04.2013, 13:53:09
1263958979;10000;failed;09.11.2012, 19:22:49;09.12.2012, 19:22:49
1264029938;4000;failed;08.01.2013, 07:23:36;07.02.2013, 07:23:36
1264090619;1500;successful;14.03.2013, 00:16:07;13.04.2013, 00:16:07
1264128125;16999;failed;18.10.2012, 06:23:23;19.11.2012, 07:23:23
1264388180;10000;successful;02.01.2013, 03:18:08;01.02.2013, 03:18:08
1264439175;2000;failed;13.02.2013, 21:36:32;15.03.2013, 20:36:32
1264478767;6000;successful;13.10.2012, 19:40:16;12.11.2012, 20:40:16
1264510406;12000;failed;23.10.2012, 07:05:12;22.11.2012, 08:05:12
1264536472;5750;successful;17.12.2012, 23:11:23;07.01.2013, 23:11:23
1264542707;8000;failed;02.04.2013, 18:38:00;06.05.2013, 06:00:00
1264601755;3500;failed;19.03.2013, 00:44:48;18.04.2013, 00:44:48
1264643066;2200;failed;19.10.2012, 17:01:43;10.11.2012, 18:01:43
1264649527;25000;successful;16.10.2012, 16:17:17;15.11.2012, 17:17:17
1264678868;3500;failed;03.01.2013, 02:47:04;04.02.2013, 02:44:00
1264831369;1500;successful;03.10.2012, 20:12:28;17.11.2012, 21:12:28
1264964318;14000;successful;29.10.2012, 18:47:43;12.12.2012, 10:44:00
1265106398;8000;successful;05.12.2012, 23:24:49;04.01.2013, 23:24:49
1265110594;10000;failed;18.10.2012, 23:18:30;01.12.2012, 05:00:00
1265144889;15000;failed;16.10.2012, 01:43:40;15.11.2012, 02:43:40
1265260546;80000;successful;20.03.2013, 04:32:29;30.04.2013, 21:00:00
1265294017;55000;failed;14.11.2012, 21:17:57;14.12.2012, 21:17:57
1265596402;9500;failed;15.01.2013, 01:44:10;14.02.2013, 06:00:00
1265620902;7000;successful;05.02.2013, 06:56:40;07.03.2013, 06:56:40
1265688579;20000;successful;14.03.2013, 02:18:19;12.05.2013, 06:59:00
1265769939;1000;failed;28.12.2012, 15:08:25;27.01.2013, 15:08:25
1265916743;400;failed;26.03.2013, 01:32:44;08.04.2013, 15:00:00
1266011821;3000;failed;10.04.2013, 15:32:41;01.05.2013, 15:32:41
1266053500;266914;failed;30.11.2012, 08:01:32;01.01.2013, 07:59:00
1266293022;25000;failed;10.12.2012, 23:31:04;24.01.2013, 23:31:04
1266328648;7000;failed;18.04.2013, 16:15:55;18.05.2013, 16:15:55
1266515178;4000;failed;03.11.2012, 01:12:07;03.12.2012, 02:12:07
1266559101;1000;failed;06.10.2012, 23:46:47;11.11.2012, 00:46:47
1266780643;7000;successful;22.12.2012, 00:50:04;21.01.2013, 00:50:04
1266882988;3000;failed;18.12.2012, 06:24:25;17.01.2013, 06:24:25
1267155532;300;successful;24.10.2012, 02:11:12;23.11.2012, 03:11:12
1267268293;400;successful;15.02.2013, 00:57:11;20.02.2013, 20:01:00
1267277650;1000;failed;04.04.2013, 22:31:25;04.05.2013, 22:31:25
1267314476;4667;successful;12.02.2013, 20:50:47;12.03.2013, 20:50:47
1267357649;750;successful;01.11.2012, 02:39:40;15.11.2012, 10:11:00
1267402307;600;failed;13.03.2013, 01:58:13;27.04.2013, 01:58:13
1267410013;33300;failed;01.11.2012, 03:02:59;04.12.2012, 03:02:59
1267420865;875;successful;04.01.2013, 00:33:44;02.02.2013, 07:59:00
1267515209;95000;failed;03.04.2013, 21:11:50;13.05.2013, 21:11:50
1267828485;4200;successful;27.04.2013, 02:04:46;21.05.2013, 02:04:46
1267889710;10130;failed;19.12.2012, 10:09:41;18.01.2013, 10:09:41
1267974497;12500;failed;06.11.2012, 01:34:55;05.12.2012, 01:34:55
1268195781;5000;failed;26.03.2013, 21:08:28;25.04.2013, 21:08:28
1268307445;35000;successful;11.02.2013, 19:30:12;15.03.2013, 05:00:00
1268507673;55000;failed;08.02.2013, 10:11:56;09.04.2013, 09:11:56
1268823468;3000;successful;12.04.2013, 23:47:08;30.04.2013, 23:47:08
1268870170;2700;successful;29.03.2013, 18:57:54;28.04.2013, 18:57:54
1269140410;15000;successful;19.03.2013, 20:05:54;29.03.2013, 20:05:54
1269162055;6350;successful;18.04.2013, 02:35:35;18.05.2013, 02:35:35
1269360346;6000;failed;12.02.2013, 00:57:17;12.04.2013, 23:57:17
1269413614;4500;successful;11.03.2013, 23:06:45;10.04.2013, 23:06:45
1269481677;12000;successful;14.03.2013, 02:16:32;15.04.2013, 06:59:00
1269561325;2000;successful;04.04.2013, 02:32:44;27.04.2013, 02:32:44
1269601136;5000;failed;06.02.2013, 02:59:05;08.03.2013, 02:59:05
1269645501;10000;failed;01.02.2013, 01:07:49;02.04.2013, 00:07:49
1269651833;30000;failed;01.11.2012, 17:08:28;02.12.2012, 00:00:00
1269816390;25000;failed;25.01.2013, 01:41:18;24.02.2013, 01:41:18
1269899048;75000;failed;16.12.2012, 01:21:36;14.02.2013, 01:21:36
1270221034;350000;failed;11.02.2013, 04:22:42;12.04.2013, 03:22:42
1270454028;2000;successful;18.12.2012, 13:48:55;05.01.2013, 13:48:55
1270693481;15000;failed;05.01.2013, 22:22:18;04.02.2013, 22:22:18
1270783318;1500;failed;25.09.2012, 04:30:26;30.10.2012, 04:30:26
1270914988;900;successful;10.01.2013, 00:30:05;26.02.2013, 07:59:00
1270926172;1000;successful;26.01.2013, 00:40:16;25.02.2013, 00:40:16
1271324121;4000;failed;13.11.2012, 02:32:18;13.12.2012, 02:32:18
1271356544;6000;failed;11.10.2012, 23:45:56;26.11.2012, 00:45:56
1271399979;5500;successful;30.03.2013, 01:10:30;29.04.2013, 01:10:30
1271566340;2000;failed;24.09.2012, 22:49:24;23.11.2012, 23:49:24
1271614627;6000;successful;23.02.2013, 02:54:52;30.03.2013, 01:54:52
1271705080;130000;failed;15.11.2012, 06:23:25;14.01.2013, 06:13:00
1271873516;50000;failed;22.11.2012, 01:00:37;22.12.2012, 01:00:37
1271882048;20000;failed;13.12.2012, 17:05:14;11.02.2013, 17:05:14
1271944668;18000;failed;22.11.2012, 00:12:41;27.12.2012, 00:12:41
1271993135;1500;failed;20.12.2012, 02:50:39;19.01.2013, 02:50:39
1272288171;13000;successful;21.09.2012, 03:39:24;21.10.2012, 03:39:24
1272369625;30000;failed;14.03.2013, 01:24:52;28.04.2013, 01:24:52
1272432247;4600;failed;23.10.2012, 08:49:07;22.11.2012, 09:49:07
1272490049;600;successful;25.01.2013, 07:27:20;26.03.2013, 06:27:20
1272634434;10000;failed;12.01.2013, 02:56:13;12.02.2013, 06:49:00
1272972866;15000;successful;20.03.2013, 02:45:20;19.04.2013, 02:45:20
1273033680;736;successful;10.10.2012, 20:14:45;10.11.2012, 02:00:00
1273067206;20000;failed;23.01.2013, 23:16:25;22.02.2013, 23:16:25
1273208060;15000;failed;03.10.2012, 01:23:22;02.12.2012, 02:23:22
1273215028;1500;successful;17.04.2013, 02:33:47;17.05.2013, 02:33:47
1273240103;2000;failed;20.11.2012, 21:10:40;19.01.2013, 21:10:40
1273293474;5000;successful;09.04.2013, 12:22:41;21.05.2013, 12:22:41
1273448669;3000;successful;06.04.2013, 06:23:38;27.04.2013, 06:00:00
1273506012;30000;failed;21.02.2013, 15:39:24;17.03.2013, 14:39:24
1273587375;15000;failed;04.04.2013, 04:28:32;04.05.2013, 04:28:32
1273587966;10000;successful;10.04.2013, 09:00:28;10.05.2013, 09:00:28
1273639878;350;successful;02.01.2013, 22:40:16;01.02.2013, 22:40:16
1273747038;2250;successful;20.12.2012, 00:32:42;01.02.2013, 07:59:00
1273772769;400;failed;25.10.2012, 04:55:45;24.11.2012, 05:55:45
1274019538;12000;successful;10.10.2012, 04:35:17;26.11.2012, 07:59:00
1274115275;10000;successful;31.01.2013, 03:02:21;02.03.2013, 03:01:55
1274211679;800;failed;31.01.2013, 01:22:17;02.03.2013, 01:22:17
1274307236;139000;successful;05.11.2012, 17:30:33;05.12.2012, 17:30:33
1274393066;5000;failed;26.11.2012, 20:48:23;26.12.2012, 20:48:23
1274485121;5000;successful;18.03.2013, 19:16:59;17.04.2013, 19:16:59
